x,y,z
-501.939846,460.453698,2.007967
-502.206470,460.478444,1.997767
-502.472953,460.504712,1.987011
-502.739388,460.532277,1.975901
-503.005806,460.560878,1.964739
-503.272207,460.590270,1.953807
-503.538573,460.620238,1.943340
-503.804850,460.650591,1.933528
-504.071010,460.681159,1.924491
-504.337081,460.711820,1.916296
-504.603100,460.742480,1.908978
-504.869075,460.773055,1.902552
-505.135007,460.803466,1.897017
-505.400924,460.833647,1.892274
-505.666869,460.863546,1.888086
-505.932868,460.893109,1.884193
-506.198937,460.922270,1.880370
-506.465109,460.950951,1.876493
-506.731396,460.979112,1.872585
-506.997778,461.006787,1.868725
-507.264229,461.034073,1.864993
-507.530694,461.061127,1.861437
-507.797051,461.088226,1.857989
-508.063128,461.115874,1.854524
-508.328740,461.144752,1.850912
-508.593672,461.175466,1.847050
-508.857663,461.208441,1.842872
-509.120470,461.244031,1.838341
-509.381921,461.282624,1.833487
-509.641899,461.324668,1.828455
-509.900314,461.370674,1.823422
-510.157016,461.421209,1.818549
-510.411721,461.476866,1.813951
-510.664061,461.538182,1.809697
-510.913639,461.605573,1.805826
-511.160066,461.679339,1.802362
-511.402997,461.759677,1.799254
-511.642144,461.846682,1.796361
-511.877247,461.940366,1.793521
-512.108080,462.040669,1.790591
-512.334466,462.147474,1.787464
-512.610994,462.289875,1.783169
-512.880161,462.441835,1.778453
-513.141813,462.602952,1.773483
-513.395846,462.772789,1.768497
-513.642118,462.950947,1.763632
-513.880389,463.137048,1.758825
-514.110455,463.330690,1.753932
-514.332392,463.531424,1.748831
-514.546541,463.738806,1.743503
-514.753192,463.952445,1.737980
-514.952554,464.172010,1.732389
-515.144874,464.397170,1.726939
-515.330328,464.627579,1.721752
-515.508736,464.862637,1.716957
-515.680034,465.101836,1.712581
-515.844822,465.344914,1.708631
-516.003870,465.591423,1.705184
-516.157715,465.840899,1.702261
-516.306822,466.093096,1.699737
-516.451652,466.347865,1.697451
-516.592564,466.605024,1.695262
-516.729856,466.864433,1.693104
-516.863835,467.126002,1.691006
-516.994788,467.389616,1.689027
-517.122940,467.655169,1.687182
-517.248458,467.922603,1.685395
-517.371462,468.191869,1.683568
-517.492023,468.462877,1.681626
-517.610153,468.735508,1.679519
-517.725845,469.009657,1.677223
-517.839104,469.285219,1.674784
-517.949948,469.562084,1.672307
-518.058388,469.840137,1.669890
-518.164439,470.119262,1.667619
-518.268161,470.399421,1.665543
-518.369625,470.680575,1.663692
-518.468888,470.962644,1.662058
-518.566023,471.245572,1.660565
-518.661116,471.529323,1.659126
-518.754255,471.813848,1.657673
-518.845525,472.099103,1.656160
-518.935000,472.385064,1.654586
-519.022749,472.671692,1.652998
-519.108832,472.958891,1.651461
-519.193326,473.246659,1.650027
-519.276315,473.535082,1.648717
-519.357870,473.824249,1.647493
-519.438041,474.114213,1.646296
-519.516847,474.404951,1.645081
-519.594301,474.696427,1.643841
-519.670410,474.988620,1.642614
-519.745169,475.281499,1.641436
-519.818551,475.574942,1.640324
-519.890539,475.868761,1.639334
-519.961173,476.163097,1.638472
-520.030458,476.458071,1.637730
-520.098354,476.753573,1.637117
-520.164843,477.049566,1.636616
-520.229923,477.346082,1.636172
-520.293579,477.643079,1.635729
-520.355798,477.940510,1.635247
-520.416576,478.238369,1.634727
-520.475919,478.536620,1.634185
-520.533848,478.835169,1.633651
-520.590398,479.134009,1.633147
-520.645590,479.433180,1.632680
-520.699449,479.732636,1.632232
-520.752004,480.032337,1.631768
-520.803279,480.332285,1.631253
-520.853287,480.632457,1.630672
-520.902053,480.932816,1.630044
-520.949596,481.233339,1.629400
-520.995920,481.533992,1.628766
-521.041019,481.834707,1.628169
-521.084890,482.135501,1.627621
-521.127524,482.436391,1.627129
-521.168907,482.737337,1.626701
-521.209030,483.038314,1.626336
-521.247896,483.339316,1.626012
-521.285513,483.640325,1.625692
-521.321878,483.941333,1.625347
-521.356993,484.242339,1.624976
-521.390875,484.543341,1.624595
-521.423548,484.844331,1.624221
-521.455029,485.145315,1.623865
-521.485332,485.446300,1.623530
-521.514482,485.747284,1.623196
-521.542510,486.048260,1.622833
-521.569453,486.349204,1.622423
-521.595343,486.650094,1.621968
-521.620203,486.950913,1.621486
-521.644055,487.251644,1.621001
-521.666924,487.552243,1.620529
-521.688851,487.852649,1.620092
-521.709869,488.152907,1.619699
-521.729979,488.453071,1.619351
-521.749194,488.753125,1.619051
-521.767532,489.053062,1.618790
-521.784991,489.352912,1.618537
-521.801588,489.652681,1.618268
-521.817350,489.952363,1.617967
-521.832288,490.251970,1.617639
-521.846418,490.551492,1.617298
-521.859786,490.850927,1.616963
-521.872426,491.150309,1.616645
-521.884330,491.449661,1.616347
-521.895506,491.748988,1.616056
-521.905977,492.048308,1.615755
-521.915755,492.347638,1.615431
-521.924855,492.646988,1.615091
-521.933304,492.946369,1.614747
-521.941136,493.245784,1.614411
-521.948380,493.545183,1.614086
-521.955052,493.844466,1.613796
-521.961175,494.143778,1.613540
-521.966771,494.443226,1.613313
-521.971866,494.742738,1.613119
-521.976490,495.042281,1.612951
-521.980671,495.341865,1.612785
-521.984440,495.641447,1.612606
-521.987824,495.940994,1.612405
-521.990836,496.240521,1.612183
-521.993491,496.539916,1.611914
-521.995831,496.838522,1.611621
-521.997901,497.135966,1.611347
-521.999723,497.432573,1.611094
-522.001309,497.728517,1.610854
-522.002665,498.023799,1.610624
-522.003795,498.318618,1.610390
-522.004703,498.613187,1.610147
-522.005394,498.907586,1.609905
-522.005887,499.201916,1.609674
-522.006206,499.496299,1.609456
-522.006374,499.790802,1.609261
-522.006412,500.085504,1.609089
-522.006345,500.380471,1.608943
-522.006211,500.675732,1.608823
-522.006036,500.971309,1.608726
-522.005825,501.267231,1.608641
-522.005590,501.563514,1.608553
-522.005357,501.860174,1.608453
-522.005163,502.157232,1.608341
-522.005045,502.454694,1.608222
-522.005049,502.752545,1.608100
-522.005195,503.050772,1.607982
-522.005466,503.349365,1.607868
-522.005825,503.648308,1.607751
-522.006270,503.947571,1.607623
-522.006826,504.247117,1.607477
-522.007493,504.546912,1.607316
-522.008254,504.846935,1.607145
-522.009098,505.147155,1.606971
-522.010031,505.447508,1.606804
-522.011058,505.747981,1.606651
-522.012190,506.048612,1.606513
-522.013440,506.349379,1.606392
-522.014837,506.650241,1.606291
-522.016407,506.951202,1.606205
-522.018179,507.252269,1.606127
-522.020212,507.553458,1.606049
-522.022611,507.854834,1.605966
-522.025523,508.156466,1.605878
-522.029102,508.458382,1.605788
-522.033565,508.760579,1.605705
-522.039286,509.063044,1.605634
-522.046841,509.365686,1.605585
-522.056993,509.668304,1.605570
-522.070628,509.970626,1.605600
-522.088602,510.272425,1.605679
-522.111649,510.573577,1.605802
-522.140362,510.874009,1.605955
-522.175178,511.173676,1.606112
-522.216344,511.472567,1.606238
-522.263902,511.770668,1.606307
-522.317770,512.067904,1.606332
-522.377958,512.363922,1.606323
-522.444526,512.658257,1.606277
-522.517427,512.950603,1.606202
-522.596581,513.240676,1.606105
-522.681922,513.528140,1.605974
-522.773321,513.812785,1.605790
-522.870485,514.094619,1.605509
-522.972851,514.373886,1.605134
-523.079776,514.650909,1.604719
-523.190782,514.926103,1.604293
-523.305453,515.199809,1.603881
-523.423368,515.472243,1.603505
-523.544177,515.743607,1.603172
-523.667610,516.014071,1.602881
-523.793441,516.283729,1.602632
-523.921481,516.552642,1.602426
-524.051576,516.820861,1.602259
-524.183596,517.088377,1.602129
-524.317504,517.355059,1.602041
-524.453457,517.620597,1.601991
-524.591617,517.884674,1.601960
-524.731926,518.147262,1.601939
-524.874219,518.408541,1.601925
-525.018374,518.668644,1.601910
-525.164263,518.927696,1.601891
-525.311726,519.185870,1.601866
-525.460646,519.443294,1.601836
-525.610989,519.699967,1.601806
-525.762869,519.955649,1.601780
-525.916480,520.209984,1.601760
-526.071963,520.462720,1.601743
-526.229337,520.713807,1.601714
-526.388454,520.963457,1.601668
-526.549126,521.211949,1.601609
-526.711206,521.459497,1.601541
-526.874555,521.706300,1.601470
-527.039095,521.952444,1.601403
-527.204916,522.197692,1.601342
-527.372175,522.441704,1.601292
-527.540963,522.684394,1.601246
-527.711191,522.925935,1.601199
-527.882681,523.166563,1.601154
-528.055294,523.406495,1.601114
-528.228897,523.645943,1.601077
-528.403377,523.885048,1.601043
-528.578778,524.123673,1.601011
-528.755266,524.361481,1.600983
-528.932969,524.598211,1.600959
-529.111923,524.833778,1.600935
-529.292027,525.068353,1.600907
-529.473118,525.302217,1.600879
-529.655070,525.535582,1.600852
-529.837764,525.768638,1.600827
-530.021080,526.001574,1.600804
-530.204954,526.234469,1.600777
-530.389457,526.467125,1.600744
-530.574762,526.699162,1.600709
-530.761000,526.930284,1.600675
-530.948213,527.160386,1.600638
-531.136323,527.389615,1.600597
-531.325198,527.618226,1.600555
-531.514722,527.846429,1.600514
-531.704791,528.074414,1.600474
-531.895305,528.302359,1.600436
-532.086205,528.530346,1.600396
-532.277562,528.758178,1.600350
-532.469546,528.985466,1.600302
-532.662286,529.211891,1.600256
-532.855831,529.437321,1.600214
-533.050134,529.661921,1.600173
-533.245078,529.885964,1.600133
-533.440551,530.109653,1.600099
-533.636463,530.333175,1.600070
-533.832728,530.556712,1.600045
-534.029293,530.780339,1.600019
-534.226228,531.003853,1.599988
-534.423695,531.226865,1.599956
-534.621806,531.449040,1.599923
-534.820613,531.670148,1.599899
-535.020151,531.890275,1.599877
-535.220337,532.109746,1.599856
-535.421035,532.328807,1.599840
-535.622158,532.547648,1.599830
-535.823625,532.766481,1.599824
-536.025367,532.985421,1.599817
-536.227437,533.204277,1.599804
-536.429990,533.422668,1.599790
-536.633146,533.640298,1.599778
-536.836953,533.857053,1.599769
-537.041351,534.073082,1.599762
-537.246231,534.288660,1.599757
-537.451504,534.503991,1.599757
-537.657090,534.719256,1.599761
-537.862906,534.934631,1.599769
-538.068892,535.150222,1.599777
-538.275066,535.365940,1.599775
-538.481553,535.581427,1.599767
-538.688485,535.796299,1.599756
-538.895940,536.010326,1.599750
-539.103932,536.223561,1.599746
-539.312382,536.436257,1.599744
-539.521197,536.648637,1.599747
-539.730307,536.860878,1.599754
-539.939640,537.073168,1.599764
-540.149130,537.285640,1.599774
-540.358786,537.498214,1.599775
-540.568724,537.710549,1.599768
-540.779038,537.922264,1.599755
-540.989757,538.133112,1.599749
-541.200954,538.343188,1.599747
-541.412599,538.552771,1.599746
-541.624586,538.762057,1.599749
-541.836845,538.971224,1.599759
-542.049318,539.180475,1.599770
-542.261945,539.389910,1.599777
-542.474761,539.599350,1.599776
-542.687855,539.808540,1.599776
-542.901194,540.017553,1.599777
-543.114693,540.226575,1.599779
-543.328315,540.435675,1.599786
-543.542026,540.644953,1.599799
-543.755805,540.854584,1.599816
-543.969644,541.064649,1.599826
-544.183558,541.274983,1.599822
-544.397652,541.485189,1.599809
-544.612056,541.694880,1.599793
-544.826843,541.903815,1.599776
-545.041898,542.111908,1.599727
-545.256670,542.318892,1.599663
-545.470846,542.524720,1.599609
-545.684607,542.729788,1.599566
-545.898020,542.934364,1.599536
-546.111050,543.138565,1.599528
-546.323816,543.342610,1.599536
-546.536429,543.546709,1.599554
-546.748909,543.750973,1.599582
-546.961290,543.955512,1.599617
-547.173595,544.160415,1.599649
-547.385796,544.365696,1.599680
-547.597971,544.571243,1.599698
-547.810273,544.776751,1.599712
-548.022771,544.982136,1.599728
-548.235425,545.187581,1.599744
-548.448205,545.393184,1.599761
-548.661102,545.599002,1.599782
-548.874099,545.805134,1.599795
-549.087218,546.011426,1.599795
-549.300586,546.217460,1.599789
-549.514347,546.422933,1.599785
-549.728579,546.627828,1.599784
-549.943245,546.832335,1.599789
-550.158289,547.036698,1.599795
-550.373626,547.241086,1.599802
-550.589159,547.445623,1.599808
-550.804902,547.650240,1.599806
-551.020957,547.854628,1.599800
-551.237335,548.058703,1.599794
-551.453902,548.262662,1.599782
-551.670543,548.466621,1.599785
-551.887333,548.670793,1.599795
-552.104266,548.875392,1.599803
-552.321221,549.080468,1.599810
-552.538183,549.285916,1.599807
-552.755280,549.491414,1.599793
-552.972644,549.696590,1.599777
-553.190306,549.901323,1.599765
-553.408200,550.105772,1.599756
-553.626246,550.310108,1.599752
-553.844398,550.514477,1.599757
-554.062611,550.719057,1.599764
-554.280800,550.923969,1.599774
-554.498922,551.129253,1.599780
-554.717030,551.334744,1.599775
-554.935264,551.540056,1.599761
-555.153711,551.744834,1.599747
-555.372400,551.949008,1.599740
-555.591315,552.152780,1.599735
-555.810357,552.356331,1.599731
-556.029427,552.559785,1.599737
-556.248518,552.763375,1.599749
-556.467585,552.967276,1.599761
-556.686563,553.171523,1.599772
-556.905505,553.375965,1.599771
-557.124506,553.580308,1.599769
-557.343578,553.784556,1.599773
-557.562694,553.988937,1.599779
-557.781824,554.193538,1.599785
-558.000908,554.398381,1.599791
-558.219914,554.603436,1.599789
-558.438944,554.808430,1.599779
-558.658043,555.013182,1.599772
-558.877141,555.217859,1.599771
-559.096221,555.422643,1.599775
-559.315296,555.627611,1.599780
-559.534281,555.832811,1.599783
-559.753159,556.038149,1.599780
-559.972098,556.243355,1.599775
-560.191137,556.448363,1.599770
-560.410142,556.653333,1.599767
-560.629065,556.858367,1.599769
-560.847912,557.063545,1.599778
-561.066656,557.269017,1.599789
-561.285277,557.474821,1.599793
-561.503854,557.680701,1.599786
-561.722466,557.886365,1.599779
-561.941086,558.091888,1.599775
-562.159655,558.297437,1.599775
-562.378166,558.503072,1.599778
-562.596593,558.708881,1.599788
-562.814896,558.914997,1.599798
-563.033036,559.121469,1.599807
-563.251013,559.328225,1.599808
-563.468932,559.534989,1.599799
-563.686872,559.741532,1.599793
-563.904808,559.947961,1.599791
-564.122692,560.154428,1.599790
-564.340508,560.360982,1.599794
-564.558202,560.567697,1.599795
-564.775673,560.774619,1.599802
-564.992948,560.981852,1.599814
-565.210062,561.189462,1.599816
-565.427008,561.397259,1.599810
-565.643927,561.604917,1.599801
-565.860895,561.812361,1.599795
-566.077846,562.019749,1.599793
-566.294773,562.227201,1.599797
-566.511677,562.434776,1.599800
-566.728459,562.642531,1.599806
-566.945074,562.850548,1.599816
-567.161530,563.058893,1.599824
-567.377796,563.267569,1.599828
-567.593916,563.476428,1.599822
-567.810042,563.685098,1.599808
-568.026268,563.893384,1.599800
-568.242584,564.101465,1.599797
-568.458962,564.309509,1.599796
-568.675379,564.517577,1.599800
-568.891764,564.725766,1.599804
-569.108036,564.934167,1.599811
-569.324169,565.142841,1.599820
-569.540146,565.351845,1.599830
-569.755934,565.561220,1.599838
-569.971529,565.770927,1.599837
-570.187024,565.980682,1.599824
-570.402577,566.190122,1.599811
-570.618228,566.399204,1.599800
-570.833918,566.608096,1.599794
-571.049628,566.816904,1.599792
-571.265332,567.025700,1.599795
-571.480972,567.234616,1.599804
-571.696542,567.443786,1.599816
-571.912020,567.653266,1.599825
-572.127339,567.863040,1.599829
-572.342527,568.072955,1.599823
-572.557744,568.282704,1.599815
-572.773054,568.492210,1.599811
-572.988403,568.701639,1.599807
-573.203734,568.911055,1.599804
-573.418999,569.120479,1.599807
-573.634176,569.330056,1.599816
-573.849265,569.539916,1.599825
-574.064245,569.750087,1.599835
-574.279082,569.960575,1.599840
-574.493810,570.171229,1.599831
-574.708526,570.381681,1.599817
-574.923279,570.591831,1.599809
-575.138051,570.801881,1.599803
-575.352813,571.011919,1.599801
-575.567553,571.221986,1.599806
-575.782251,571.432222,1.599814
-575.996861,571.642715,1.599820
-576.211331,571.853461,1.599827
-576.425637,572.064494,1.599835
-576.639760,572.275858,1.599841
-576.853694,572.487497,1.599837
-577.067519,572.699119,1.599823
-577.281357,572.910427,1.599809
-577.495171,573.121425,1.599791
-577.708879,573.332213,1.599787
-577.922604,573.542968,1.599790
-578.136386,573.753830,1.599795
-578.350136,573.964866,1.599804
-578.563823,574.176145,1.599816
-578.777440,574.387728,1.599825
-578.990957,574.599579,1.599824
-579.204427,574.811416,1.599813
-579.417962,575.022948,1.599802
-579.631524,575.234188,1.599781
-579.844977,575.445211,1.599774
-580.058444,575.656207,1.599775
-580.271980,575.867332,1.599775
-580.485478,576.078637,1.599783
-580.698914,576.290202,1.599794
-580.912296,576.502095,1.599802
-581.125585,576.714263,1.599800
-581.338824,576.926439,1.599792
-581.552090,577.138437,1.599787
-581.765362,577.350372,1.599784
-581.978598,577.562357,1.599783
-582.191789,577.774412,1.599787
-582.404908,577.986608,1.599794
-582.617917,578.199026,1.599803
-582.830807,578.411709,1.599812
-583.043557,578.624662,1.599817
-583.256167,578.837760,1.599811
-583.468777,579.050649,1.599799
-583.681530,579.263066,1.599786
-583.894356,579.475047,1.599769
-584.107140,579.686680,1.599767
-584.320010,579.898184,1.599771
-584.533001,580.109743,1.599775
-584.745996,580.321427,1.599785
-584.958973,580.533333,1.599799
-585.171929,580.745544,1.599810
-585.384817,580.958016,1.599811
-585.597700,581.170472,1.599803
-585.810702,581.382637,1.599795
-586.023791,581.594546,1.599781
-586.236824,581.806267,1.599775
-586.449851,582.017912,1.599778
-586.662928,582.229655,1.599781
-586.875967,582.441576,1.599788
-587.088932,582.653733,1.599800
-587.301826,582.866180,1.599807
-587.514651,583.078808,1.599802
-587.727500,583.291277,1.599793
-587.940462,583.503431,1.599787
-588.153502,583.715434,1.599784
-588.366577,583.927404,1.599784
-588.579671,584.139381,1.599789
-588.792742,584.351472,1.599796
-589.005736,584.563772,1.599804
-589.218618,584.776314,1.599813
-589.431361,584.989124,1.599822
-589.643933,585.202231,1.599829
-589.856341,585.415548,1.599823
-590.068691,585.628748,1.599809
-590.281049,585.841554,1.599791
-590.493333,586.053997,1.599783
-590.705585,586.266289,1.599782
-590.917887,586.478555,1.599785
-591.130196,586.690871,1.599794
-591.342469,586.903354,1.599806
-591.554690,587.116076,1.599815
-591.766808,587.329023,1.599820
-591.978843,587.542041,1.599816
-592.190967,587.754789,1.599806
-592.403269,587.967059,1.599796
-592.615698,588.178983,1.599795
-592.828259,588.390770,1.599797
-593.040955,588.602511,1.599802
-593.253714,588.814310,1.599811
-593.466478,589.026295,1.599821
-593.679223,589.238494,1.599824
-593.891989,589.450705,1.599818
-594.104879,589.662632,1.599813
-594.317911,589.874290,1.599805
-594.530929,590.085762,1.599778
-594.743752,590.296966,1.599768
-594.956559,590.508186,1.599766
-595.169447,590.719698,1.599759
-595.382290,590.931434,1.599751
-595.595132,591.143164,1.599742
-595.808181,591.354605,1.599730
-596.021474,591.565648,1.599721
-596.234922,591.776439,1.599718
-596.448491,591.987130,1.599717
-596.662034,592.197688,1.599675
-596.874984,592.407714,1.599615
-597.087065,592.617087,1.599569
-597.298528,592.826143,1.599532
-597.509477,593.034997,1.599505
-597.719894,593.243628,1.599498
-597.929908,593.452172,1.599505
-598.139643,593.660751,1.599519
-598.349127,593.869394,1.599542
-598.558402,594.078162,1.599570
-598.767504,594.287120,1.599599
-598.976435,594.496289,1.599633
-599.185250,594.705749,1.599671
-599.394021,594.915595,1.599707
-599.602760,595.125810,1.599732
-599.811548,595.336151,1.599746
-600.020574,595.546228,1.599749
-600.229969,595.755721,1.599755
-600.439820,595.964617,1.599764
-600.650130,596.173137,1.599774
-600.860813,596.381461,1.599782
-601.071789,596.589736,1.599800
-601.283069,596.798222,1.599817
-601.494576,597.007061,1.599829
-601.706240,597.216199,1.599835
-601.918164,597.425370,1.599829
-602.130495,597.634206,1.599821
-602.343351,597.842453,1.599813
-602.556754,598.050057,1.599805
-602.770598,598.257189,1.599800
-602.984791,598.464101,1.599795
-603.199233,598.670961,1.599797
-603.413853,598.877970,1.599805
-603.628593,599.085320,1.599814
-603.843396,599.293065,1.599817
-604.058292,599.501008,1.599810
-604.273419,599.708767,1.599796
-604.488884,599.916023,1.599779
-604.704676,600.122692,1.599767
-604.920730,600.328968,1.599759
-605.136963,600.535054,1.599752
-605.353282,600.741081,1.599754
-605.569651,600.947249,1.599763
-605.786028,601.153736,1.599776
-606.002382,601.360601,1.599782
-606.218742,601.567646,1.599777
-606.435239,601.774476,1.599766
-606.651988,601.980768,1.599753
-606.869000,602.186440,1.599744
-607.086223,602.391678,1.599740
-607.303602,602.596705,1.599742
-607.521092,602.801703,1.599750
-607.738631,603.006854,1.599765
-607.956178,603.212335,1.599783
-608.173693,603.418211,1.599790
-608.391180,603.624265,1.599787
-608.608778,603.830108,1.599777
-608.826615,604.035432,1.599764
-609.044695,604.240155,1.599756
-609.262970,604.444474,1.599754
-609.481396,604.648621,1.599754
-609.699889,604.852743,1.599760
-609.918378,605.057013,1.599774
-610.136835,605.261618,1.599787
-610.355246,605.466554,1.599791
-610.573669,605.671528,1.599785
-610.792153,605.876330,1.599782
-611.010657,606.081118,1.599785
-611.229156,606.286085,1.599789
-611.447629,606.491283,1.599795
-611.665986,606.696761,1.599798
-611.884150,606.902512,1.599798
-612.102244,607.108361,1.599793
-612.320350,607.314160,1.599790
-612.538409,607.520034,1.599793
-612.756402,607.726128,1.599797
-612.974320,607.932474,1.599803
-613.192105,608.139106,1.599806
-613.409761,608.345906,1.599797
-613.627404,608.552544,1.599786
-613.845075,608.758951,1.599780
-614.062716,608.965329,1.599777
-614.280300,609.171784,1.599777
-614.497804,609.378360,1.599785
-614.715209,609.585211,1.599795
-614.932464,609.792415,1.599801
-615.149557,609.999875,1.599799
-615.366588,610.207296,1.599789
-615.583629,610.414470,1.599784
-615.800676,610.621541,1.599783
-616.017690,610.828663,1.599780
-616.234623,611.035857,1.599786
-616.451470,611.243263,1.599795
-616.668194,611.450994,1.599802
-616.884776,611.658976,1.599800
-617.101320,611.866912,1.599793
-617.317920,612.074623,1.599789
-617.534549,612.282242,1.599788
-617.751157,612.489910,1.599789
-617.967724,612.697680,1.599794
-618.184193,612.905638,1.599802
-618.400513,613.113887,1.599812
-618.616656,613.322479,1.599822
-618.832594,613.531437,1.599831
-619.048354,613.740718,1.599828
-619.264030,613.949998,1.599815
-619.479709,614.159034,1.599806
-619.695386,614.367962,1.599801
-619.911023,614.576923,1.599797
-620.126590,614.785928,1.599797
-620.342040,614.995053,1.599802
-620.557344,615.204424,1.599811
-620.772500,615.414114,1.599820
-620.987484,615.624140,1.599829
-621.202307,615.834444,1.599826
-621.417069,616.044711,1.599814
-621.631850,616.254693,1.599806
-621.846649,616.464533,1.599801
-622.061442,616.674391,1.599800
-622.276225,616.884314,1.599804
-622.490957,617.094389,1.599810
-622.705574,617.304707,1.599817
-622.920032,617.515297,1.599824
-623.134305,617.726190,1.599833
-623.348391,617.937441,1.599840
-623.562281,618.148992,1.599835
-623.776050,618.360528,1.599822
-623.989884,618.571716,1.599809
-624.203839,618.782556,1.599800
-624.417846,618.993221,1.599795
-624.631887,619.203813,1.599796
-624.845952,619.414422,1.599800
-625.059971,619.625168,1.599807
-625.273894,619.836142,1.599818
-625.487727,620.047421,1.599829
-625.701430,620.259016,1.599832
-625.915024,620.470749,1.599826
-626.128653,620.682298,1.599816
-626.342353,620.893580,1.599809
-626.556057,621.104758,1.599806
-626.769761,621.315944,1.599806
-626.983457,621.527194,1.599812
-627.197101,621.738624,1.599820
-627.410653,621.950327,1.599829
-627.624083,622.162325,1.599838
-627.837355,622.374620,1.599839
-628.050483,622.587025,1.599828
-628.263602,622.799201,1.599817
-628.476794,623.011094,1.599808
-628.690000,623.222863,1.599801
-628.903169,623.434567,1.599799
-629.116306,623.646275,1.599804
-629.329400,623.858140,1.599813
-629.542414,624.070253,1.599822
-629.755317,624.282638,1.599832
-629.968087,624.495313,1.599836
-630.180757,624.708113,1.599827
-630.393431,624.920676,1.599815
-630.606163,625.132931,1.599807
-630.818922,625.345072,1.599801
-631.031633,625.557131,1.599785
-631.244178,625.769034,1.599782
-631.456635,625.981014,1.599787
-631.669076,626.193260,1.599788
-631.881474,626.405649,1.599784
-632.093933,626.617892,1.599778
-632.306552,626.829829,1.599771
-632.519258,627.041574,1.599771
-632.732017,627.253298,1.599776
-632.944845,627.465099,1.599781
-633.157650,627.677023,1.599785
-633.370332,627.889120,1.599796
-633.582925,628.101500,1.599807
-633.795426,628.314199,1.599810
-634.007839,628.527016,1.599804
-634.220313,628.739581,1.599792
-634.432947,628.951726,1.599784
-634.645707,629.163631,1.599781
-634.858563,629.375460,1.599782
-635.071492,629.587278,1.599786
-635.284426,629.799186,1.599791
-635.497284,630.011269,1.599800
-635.710046,630.223595,1.599811
-635.922703,630.436229,1.599821
-636.135209,630.649200,1.599830
-636.347554,630.862445,1.599828
-636.559833,631.075680,1.599816
-636.772160,631.288623,1.599807
-636.984535,631.501340,1.599801
-637.196922,631.713986,1.599797
-637.409295,631.926589,1.599795
-637.621607,632.139199,1.599800
-637.833831,632.351954,1.599807
-638.045949,632.564929,1.599816
-638.257942,632.778155,1.599826
-638.469786,632.991671,1.599835
-638.681448,633.205479,1.599838
-638.892952,633.419429,1.599832
-639.104440,633.633193,1.599821
-639.316001,633.846632,1.599813
-639.527555,634.059846,1.599780
-639.738695,634.272541,1.599716
-639.949040,634.484362,1.599660
-640.158713,634.695585,1.599614
-640.367861,634.906472,1.599578
-640.576481,635.117015,1.599561
-640.784661,635.327317,1.599560
-640.992537,635.537550,1.599569
-641.200185,635.747796,1.599587
-641.407648,635.958108,1.599612
-641.614953,636.168560,1.599641
-641.822141,636.379229,1.599674
-642.029258,636.590181,1.599707
-642.236316,636.801458,1.599740
-642.443310,637.013091,1.599768
-642.650256,637.225023,1.599786
-642.857279,637.436992,1.599794
-643.064523,637.648751,1.599802
-643.271997,637.860396,1.599812
-643.479671,638.072111,1.599823
-643.687578,638.283863,1.599828
-643.895819,638.495405,1.599829
-644.104453,638.706626,1.599835
-644.313459,638.917740,1.599843
-644.522792,639.128939,1.599851
-644.732427,639.340235,1.599855
-644.942423,639.551445,1.599853
-645.152898,639.762250,1.599846
-645.363930,639.972401,1.599839
-645.575496,640.181920,1.599829
-645.787454,640.390998,1.599815
-645.999666,640.599799,1.599812
-646.212143,640.808601,1.599814
-646.424832,641.017625,1.599816
-646.637609,641.226957,1.599821
-646.850490,641.436566,1.599819
-647.063607,641.646152,1.599806
-647.277060,641.855324,1.599790
-647.490901,642.063906,1.599778
-647.705095,642.272019,1.599766
-647.919514,642.479839,1.599758
-648.134082,642.687539,1.599761
-648.348789,642.895357,1.599768
-648.563562,643.103459,1.599777
-648.778335,643.311899,1.599784
-648.993164,643.520508,1.599779
-649.208180,643.728902,1.599767
-649.423481,643.936757,1.599756
-649.639090,644.144020,1.599748
-649.854950,644.350883,1.599745
-650.070985,644.557556,1.599746
-650.287127,644.764205,1.599752
-650.503309,644.971010,1.599764
-650.719461,645.178118,1.599778
-650.935548,645.385586,1.599786
-651.151620,645.593227,1.599782
-651.367802,645.800649,1.599772
-651.584202,646.007537,1.599761
-651.800844,646.213844,1.599754
-652.017668,646.419765,1.599750
-652.234595,646.625499,1.599751
-652.451563,646.831207,1.599759
-652.668529,647.037082,1.599773
-652.885441,647.243279,1.599788
-653.102264,647.449842,1.599798
-653.319053,647.656585,1.599795
-653.535942,647.863119,1.599785
-653.753044,648.069104,1.599774
-653.970425,648.274391,1.599766
-654.188051,648.479108,1.599759
-654.405793,648.683465,1.599750
-654.623536,648.887622,1.599754
-654.841318,649.091865,1.599765
-655.059114,649.296419,1.599777
-655.276849,649.501332,1.599787
-655.494579,649.706436,1.599787
-655.712432,649.911409,1.599782
-655.930415,650.116167,1.599779
-656.148449,650.320914,1.599780
-656.366484,650.525784,1.599782
-656.584469,650.730844,1.599790
-656.802349,650.936231,1.599802
-657.020092,651.142052,1.599812
-657.237736,651.348217,1.599809
-657.455390,651.554363,1.599797
-657.673179,651.760103,1.599781
-657.891200,651.965193,1.599768
-658.109466,652.169634,1.599759
-658.327909,652.373657,1.599754
-658.546441,652.577479,1.599753
-658.764989,652.781268,1.599760
