x,y,z
-308.128353,299.034853,1.395286
-308.373539,299.201760,1.397880
-308.614703,299.373878,1.400763
-308.851858,299.550913,1.403772
-309.085028,299.732596,1.406782
-309.314231,299.918696,1.409851
-309.539484,300.108995,1.413143
-309.760803,300.303282,1.416804
-309.978282,300.501323,1.420884
-310.192375,300.702700,1.425403
-310.403811,300.906828,1.430281
-310.613200,301.113148,1.435301
-310.821135,301.321107,1.440229
-311.028298,301.530004,1.444904
-311.235243,301.739145,1.449234
-311.442332,301.948104,1.453152
-311.649776,302.156807,1.456622
-311.857674,302.365337,1.459752
-312.066059,302.573781,1.462733
-312.274960,302.782177,1.465731
-312.484468,302.990308,1.468820
-312.694673,303.197814,1.471942
-312.905657,303.404485,1.474990
-313.117466,303.610379,1.477859
-313.329988,303.815757,1.480472
-313.543050,304.020892,1.482790
-313.756535,304.226025,1.484876
-313.970333,304.431379,1.486876
-314.184366,304.637000,1.488922
-314.398687,304.842605,1.491064
-314.613399,305.047845,1.493244
-314.828547,305.252487,1.495375
-315.044136,305.456438,1.497393
-315.260155,305.659958,1.499244
-315.476539,305.863409,1.500895
-315.693172,306.066987,1.502334
-315.909975,306.270805,1.503547
-316.126980,306.474748,1.504533
-316.344289,306.678476,1.505379
-316.561979,306.881703,1.506233
-316.780093,307.084293,1.507221
-316.998572,307.286335,1.508415
-317.217300,307.488127,1.509781
-317.436192,307.689941,1.511240
-317.655169,307.891966,1.512727
-317.874175,308.094292,1.514254
-318.093275,308.296703,1.515883
-318.312588,308.498830,1.517677
-318.532190,308.700431,1.519651
-318.752085,308.901492,1.521730
-318.972191,309.102225,1.523819
-319.192390,309.302859,1.525840
-319.412629,309.503621,1.527732
-319.632867,309.704726,1.529453
-319.853053,309.906253,1.530970
-320.073240,310.107979,1.532269
-320.293566,310.309523,1.533350
-320.514146,310.510608,1.534240
-320.735007,310.711139,1.535027
-320.956078,310.911278,1.535814
-321.177278,311.111293,1.536684
-321.398538,311.311380,1.537664
-321.619786,311.511707,1.538714
-321.840989,311.712341,1.539773
-322.062224,311.913036,1.540818
-322.283613,312.113415,1.541892
-322.505226,312.313285,1.543049
-322.727045,312.512737,1.544330
-322.948997,312.712005,1.545760
-323.171015,312.911284,1.547336
-323.393034,313.110749,1.548997
-323.614976,313.310547,1.550662
-323.836838,313.510664,1.552255
-324.058731,313.710794,1.553726
-324.280768,313.910577,1.555050
-324.503019,314.109797,1.556215
-324.725492,314.308484,1.557220
-324.948118,314.506886,1.558107
-325.170822,314.705238,1.558942
-325.393550,314.903728,1.559783
-325.616233,315.102536,1.560643
-325.838471,315.301479,1.561499
-326.059675,315.500111,1.562398
-326.279943,315.698614,1.563313
-326.499533,315.897285,1.564201
-326.718436,316.096083,1.565054
-326.936740,316.295044,1.565893
-327.154628,316.494327,1.566737
-327.372159,316.693972,1.567613
-327.589366,316.893988,1.568508
-327.806307,317.094418,1.569384
-328.023025,317.295178,1.570205
-328.239652,317.495950,1.570953
-328.456316,317.696544,1.571628
-328.673019,317.897128,1.572221
-328.889750,318.097874,1.572731
-329.106555,318.298789,1.573150
-329.323537,318.499681,1.573486
-329.540825,318.700228,1.573778
-329.758548,318.900207,1.574072
-329.976749,319.099674,1.574401
-330.195357,319.298869,1.574776
-330.414315,319.498019,1.575183
-330.633571,319.697267,1.575594
-330.853119,319.896547,1.575994
-331.073036,320.095582,1.576388
-331.293363,320.294107,1.576804
-331.514139,320.491953,1.577265
-331.735411,320.689026,1.577781
-331.957103,320.885476,1.578357
-332.179071,321.081664,1.578981
-332.401194,321.277875,1.579628
-332.623388,321.474352,1.580272
-332.845588,321.671354,1.580879
-333.067725,321.868894,1.581422
-333.289810,322.066679,1.581896
-333.511904,322.264438,1.582303
-333.734021,322.462085,1.582667
-333.956131,322.659746,1.583019
-334.178222,322.857658,1.583380
-334.400266,323.056019,1.583757
-334.622200,323.254992,1.584150
-334.844019,323.454812,1.584540
-335.065680,323.655659,1.584903
-335.287034,323.857588,1.585239
-335.507981,324.060712,1.585543
-335.728452,324.265151,1.585823
-335.948338,324.470940,1.586097
-336.167489,324.678084,1.586375
-336.385716,324.886579,1.586658
-336.602834,325.096431,1.586937
-336.818666,325.307649,1.587206
-337.033069,325.520271,1.587456
-337.245893,325.734329,1.587687
-337.456963,325.949878,1.587898
-337.666086,326.167015,1.588087
-337.873056,326.385836,1.588153
-338.077717,326.606445,1.587890
-338.279884,326.828980,1.587106
-338.479098,327.053632,1.585670
-338.674785,327.280694,1.583572
-338.866478,327.510447,1.580864
-339.053727,327.743154,1.577749
-339.236073,327.979018,1.574443
-339.413284,328.218055,1.571102
-339.585491,328.460087,1.567894
-339.752914,328.704911,1.564953
-339.915694,328.952337,1.562382
-340.074009,329.202207,1.560213
-340.228010,329.454344,1.558395
-340.377770,329.708609,1.556836
-340.523364,329.964890,1.555448
-340.664899,330.223072,1.554159
-340.802496,330.483051,1.552921
-340.936263,330.744746,1.551696
-341.066280,331.008060,1.550460
-341.192608,331.272881,1.549137
-341.315180,331.538952,1.547694
-341.433514,331.805395,1.546264
-341.546989,332.071021,1.544923
-341.655197,332.335005,1.543747
-341.757812,332.596551,1.542834
-341.854526,332.854562,1.542216
-341.945111,333.108080,1.541899
-342.029368,333.356537,1.541858
-342.107202,333.599491,1.542010
-342.192338,333.883250,1.542399
-342.269293,334.157074,1.543019
-342.339581,334.418851,1.543686
-342.404881,334.667685,1.544533
-342.476438,334.940198,1.545777
-342.545316,335.191840,1.547067
-342.624425,335.453071,1.548614
-342.718626,335.712220,1.550557
-342.838953,335.954443,1.552959
-342.999092,336.164222,1.555230
-343.211351,336.328740,1.556520
-343.461425,336.431683,1.556556
-343.719246,336.475778,1.555995
-343.972487,336.474885,1.555557
-344.239160,336.433229,1.555543
-344.487053,336.357686,1.556055
-344.739271,336.243083,1.556815
-344.964614,336.107306,1.557450
-345.188522,335.939670,1.557898
-345.380773,335.767254,1.558213
-345.567351,335.571139,1.558408
-345.746771,335.352134,1.558447
-345.894255,335.147138,1.558301
-346.035811,334.927192,1.558024
-346.171420,334.693299,1.557659
-346.300958,334.446424,1.557304
-346.424021,334.187404,1.557001
-346.540491,333.916930,1.556741
-346.632750,333.683257,1.556557
-346.721012,333.442437,1.556407
-346.805663,333.194734,1.556323
-346.886853,332.940334,1.556317
-346.964521,332.679346,1.556405
-347.038499,332.411802,1.556604
-347.108472,332.137737,1.556928
-347.173962,331.857147,1.557372
-347.234493,331.569981,1.557907
-347.289655,331.276255,1.558504
-347.339072,330.976068,1.559142
-347.382410,330.669532,1.559786
-347.412502,330.419844,1.560284
-347.438361,330.166320,1.560751
-347.459843,329.909114,1.561170
-347.476811,329.648430,1.561522
-347.489132,329.384529,1.561795
-347.496708,329.117751,1.561935
-347.499603,328.848530,1.561871
-347.498122,328.577381,1.561611
-347.492668,328.304834,1.561204
-347.483592,328.031376,1.560690
-347.471206,327.757435,1.560103
-347.455842,327.483395,1.559478
-347.437864,327.209599,1.558815
-347.417666,326.936329,1.558102
-347.395637,326.663712,1.557405
-347.371980,326.391760,1.556757
-347.346375,326.120519,1.556121
-347.318039,325.850106,1.555474
-347.286177,325.580600,1.554864
-347.250164,325.311993,1.554343
-347.209433,325.044361,1.553936
-347.163420,324.777934,1.553634
-347.111644,324.512985,1.553395
-347.053798,324.249745,1.553150
-346.989714,323.988432,1.552823
-346.919290,323.729335,1.552352
-346.842464,323.472804,1.551675
-346.759231,323.219196,1.550744
-346.669621,322.968853,1.549565
-346.573655,322.722076,1.548146
-346.471377,322.479112,1.546439
-346.363002,322.240151,1.544361
-346.248982,322.005318,1.541919
-346.129861,321.774674,1.539190
-346.006074,321.548246,1.536235
-345.877938,321.326048,1.533094
-345.745741,321.108080,1.529798
-345.609814,320.894280,1.526333
-345.470508,320.684435,1.522728
-345.328122,320.478243,1.519106
-345.146134,320.225322,1.514677
-344.959955,319.977585,1.510468
-344.769860,319.734783,1.506547
-344.576195,319.496551,1.502954
-344.380035,319.262001,1.499515
-344.183504,319.029437,1.496372
-343.988792,318.797105,1.493845
-343.797662,318.563595,1.492137
-343.611837,318.327618,1.491287
-343.432912,318.088008,1.491227
-343.262105,317.843869,1.491858
-343.100431,317.594585,1.493020
-342.948812,317.339803,1.494531
-342.807930,317.079347,1.496189
-342.678173,316.813275,1.497828
-342.559754,316.541884,1.499352
-342.452790,316.265565,1.500665
-342.357224,315.984807,1.501649
-342.272668,315.700186,1.502256
-342.198568,315.412323,1.502540
-342.134493,315.121799,1.502563
-342.080147,314.829109,1.502400
-342.035303,314.534698,1.502139
-341.999869,314.238972,1.501831
-341.973814,313.942293,1.501479
-341.956991,313.644996,1.501078
-341.949150,313.347402,1.500649
-341.950048,313.049770,1.500187
-341.959403,312.752318,1.499690
-341.976868,312.455290,1.499158
-342.001986,312.158865,1.498561
-342.034055,311.863129,1.497862
-342.072075,311.568074,1.497082
-342.114981,311.273575,1.496309
-342.162034,310.979363,1.495633
-342.212868,310.685030,1.495069
-342.267142,310.390237,1.494622
-342.324481,310.094755,1.494274
-342.384435,309.798575,1.493962
-342.446331,309.502093,1.493691
-342.509515,309.205671,1.493497
-342.573544,308.909343,1.493378
-342.638140,308.613266,1.493314
-342.703372,308.318151,1.493305
-342.769549,308.024857,1.493353
-342.836659,307.733770,1.493424
-342.904080,307.444752,1.493497
-342.971865,307.157933,1.493619
-343.042023,306.874090,1.493847
-343.117093,306.594043,1.494293
-343.199041,306.318547,1.495130
-343.289724,306.048702,1.496385
-343.390773,305.786010,1.497915
-343.503184,305.531910,1.499590
-343.627536,305.287452,1.501288
-343.764164,305.053391,1.502817
-343.913073,304.830210,1.504042
-344.074060,304.618030,1.504883
-344.246658,304.416742,1.505213
-344.429959,304.226207,1.505022
-344.622877,304.046183,1.504380
-344.824429,303.876293,1.503375
-345.033703,303.716147,1.502135
-345.249895,303.565378,1.500780
-345.472406,303.423625,1.499425
-345.700846,303.290548,1.498139
-345.934894,303.165873,1.496953
-346.174192,303.049349,1.495853
-346.418341,302.940621,1.494839
-346.666921,302.839385,1.493970
-346.919630,302.745542,1.493244
-347.176285,302.659035,1.492635
-347.436685,302.579722,1.492154
-347.700642,302.507546,1.491831
-347.968120,302.442607,1.491646
-348.238886,302.385067,1.491482
-348.511737,302.335198,1.491305
-348.784996,302.293415,1.491219
-349.057679,302.260191,1.491268
-349.329228,302.235926,1.491428
-349.598857,302.220834,1.491688
-349.865930,302.215094,1.492052
-350.130315,302.218953,1.492471
-350.391935,302.232523,1.492895
-350.650621,302.255732,1.493303
-350.906278,302.288491,1.493681
-351.158809,302.330674,1.493987
-351.407886,302.381995,1.494229
-351.653080,302.442150,1.494428
-351.893931,302.510865,1.494565
-352.176728,302.603951,1.494437
-352.454493,302.707628,1.493906
-352.730517,302.820901,1.493250
-352.960373,302.922033,1.492476
-353.190764,303.029058,1.491329
-353.422515,303.141765,1.489958
-353.655725,303.259098,1.488386
-353.889592,303.379901,1.486784
-354.123444,303.503398,1.485278
-354.356693,303.628569,1.483984
-354.588760,303.754081,1.482964
-354.819578,303.878526,1.482242
-355.049573,304.000393,1.481855
-355.279326,304.118146,1.481837
-355.509746,304.230309,1.482213
-355.742039,304.335423,1.482985
-355.977318,304.432032,1.484168
-356.216558,304.518690,1.485702
-356.460549,304.594173,1.487378
-356.709621,304.657884,1.488878
-356.962881,304.709945,1.489746
-357.217652,304.750825,1.489967
-357.470934,304.781103,1.489789
-357.720380,304.801405,1.489450
-358.011608,304.813569,1.489014
-358.292462,304.813428,1.488253
-358.565963,304.801312,1.487199
-358.835968,304.777435,1.486143
-359.105479,304.742226,1.485216
-359.377710,304.696400,1.484473
-359.654936,304.641143,1.483912
-359.938373,304.577910,1.483491
-360.228756,304.508419,1.483134
-360.476153,304.446931,1.482885
-360.728330,304.382962,1.482677
-360.985074,304.317153,1.482501
-361.246114,304.250104,1.482352
-361.511133,304.182367,1.482235
-361.779815,304.114474,1.482145
-362.051805,304.046963,1.482074
-362.326684,303.980353,1.482035
-362.604115,303.915115,1.482045
-362.883927,303.851676,1.482117
-363.166061,303.790413,1.482221
-363.450318,303.731626,1.482359
-363.736563,303.675531,1.482533
-364.024787,303.622311,1.482717
-364.314878,303.572123,1.482904
-364.606699,303.525085,1.483082
-364.900141,303.481280,1.483238
-365.195044,303.440775,1.483366
-365.491243,303.403619,1.483467
-365.788608,303.369824,1.483535
-366.086990,303.339371,1.483570
-366.386221,303.312210,1.483561
-366.686098,303.288118,1.483482
-366.986318,303.266577,1.483342
-367.286560,303.247040,1.483172
-367.586596,303.229092,1.482993
-367.886258,303.212354,1.482819
-368.185410,303.196488,1.482663
-368.483970,303.181235,1.482531
-368.781882,303.166363,1.482421
-369.079048,303.151643,1.482329
-369.375258,303.136880,1.482259
-369.670476,303.121893,1.482213
-369.964824,303.106511,1.482185
-370.258266,303.090596,1.482172
-370.550750,303.074037,1.482174
-370.842339,303.056748,1.482183
-371.133086,303.038654,1.482198
-371.423012,303.019677,1.482218
-371.712182,302.999751,1.482241
-372.000665,302.978858,1.482264
-372.288522,302.957027,1.482288
-372.575867,302.934315,1.482310
-372.862815,302.910816,1.482328
-373.149451,302.886651,1.482332
-373.435872,302.861958,1.482329
-373.722176,302.836877,1.482320
-374.008442,302.811558,1.482310
-374.294735,302.786149,1.482298
-374.581121,302.760781,1.482286
-374.867620,302.735574,1.482264
-375.154080,302.710638,1.482243
-375.440532,302.686060,1.482231
-375.727239,302.661944,1.482217
-376.014217,302.638428,1.482205
-376.301479,302.615762,1.482218
-376.589286,302.594473,1.482256
-376.877869,302.575148,1.482312
-377.167299,302.558189,1.482390
-377.457634,302.543927,1.482483
-377.748886,302.532683,1.482571
-378.040959,302.524695,1.482658
-378.333834,302.520120,1.482737
-378.627512,302.519062,1.482795
-378.921885,302.521575,1.482832
-379.216834,302.527677,1.482848
-379.512277,302.537349,1.482840
-379.808109,302.550528,1.482810
-380.104221,302.567123,1.482764
-380.400543,302.587030,1.482702
-380.697036,302.610107,1.482628
-380.993689,302.636163,1.482537
-381.290491,302.664863,1.482412
-381.587374,302.695667,1.482261
-381.884225,302.728027,1.482103
-382.180955,302.761492,1.481951
-382.477500,302.795620,1.481809
-382.773740,302.829961,1.481685
-383.069542,302.864104,1.481588
-383.364817,302.897659,1.481519
-383.659490,302.930218,1.481478
-383.953455,302.961391,1.481467
-384.246851,302.991015,1.481483
-384.540235,303.019317,1.481523
-384.834225,303.046657,1.481596
-385.129398,303.073346,1.481717
-385.426432,303.099821,1.481889
-385.725960,303.126621,1.482081
-386.028243,303.154178,1.482256
-386.333188,303.182796,1.482393
-386.640537,303.212711,1.482460
-386.949866,303.244052,1.482451
-387.260692,303.276867,1.482381
-387.510178,303.304221,1.482301
-387.760248,303.332598,1.482204
-388.010754,303.362034,1.482093
-388.261500,303.392542,1.481967
-388.512250,303.424122,1.481820
-388.762769,303.456764,1.481668
-389.012838,303.490442,1.481514
-389.262221,303.525077,1.481352
-389.510561,303.560488,1.481180
-389.818798,303.605450,1.480920
-390.124008,303.651032,1.480634
-390.426226,303.698052,1.480401
-390.725790,303.747868,1.480233
-391.022931,303.801606,1.480195
-391.317863,303.860378,1.480430
-391.610797,303.925324,1.481049
-391.901789,303.997277,1.482126
-392.190736,304.076823,1.483691
-392.477489,304.164468,1.485613
-392.761893,304.260534,1.487694
-393.043794,304.365120,1.489800
-393.323095,304.478182,1.491812
-393.599693,304.599509,1.493632
-393.873411,304.728708,1.495203
-394.144029,304.865285,1.496503
-394.411388,305.008751,1.497523
-394.675388,305.158745,1.498296
-394.935930,305.315053,1.498873
-395.192913,305.477501,1.499271
-395.446191,305.645931,1.499517
-395.695521,305.820233,1.499683
-395.940609,306.000436,1.499826
-396.180750,306.186727,1.500090
-396.414245,306.379532,1.500572
-396.639080,306.579443,1.501228
-396.853861,306.786931,1.502023
-397.057587,307.002207,1.502913
-397.249333,307.225280,1.503761
-397.428436,307.455946,1.504442
-397.594538,307.693728,1.504860
-397.747591,307.937905,1.504908
-397.887963,308.187719,1.504564
-398.016259,308.442447,1.503889
-398.133069,308.701412,1.502973
-398.238957,308.964048,1.501897
-398.334478,309.229888,1.500741
-398.420140,309.498525,1.499579
-398.496403,309.769604,1.498436
-398.563800,310.042775,1.497323
-398.622872,310.317679,1.496336
-398.673908,310.594126,1.495525
-398.716990,310.872040,1.494890
-398.752138,311.151301,1.494441
-398.779295,311.431797,1.494064
-398.798416,311.713359,1.493624
-398.809739,311.995313,1.493148
-398.813656,312.276689,1.492659
-398.810397,312.556821,1.492210
-398.800080,312.835318,1.491865
-398.782828,313.111808,1.491644
-398.758786,313.385879,1.491530
-398.728138,313.657232,1.491481
-398.691133,313.926289,1.491381
-398.648325,314.194072,1.490845
-398.600641,314.461593,1.490047
-398.548921,314.729723,1.489209
-398.493830,314.999144,1.488277
-398.436195,315.270344,1.487389
-398.376681,315.543616,1.486697
-398.315458,315.819029,1.486222
-398.252367,316.096479,1.485921
-398.187214,316.375720,1.485748
-398.119902,316.656444,1.485681
-398.050476,316.938352,1.485575
-397.979237,317.220553,1.485025
-397.906517,317.501520,1.484209
-397.832564,317.779950,1.483368
-397.757819,318.054998,1.482288
-397.682869,318.326316,1.480312
-397.608101,318.594612,1.477967
-397.533703,318.861024,1.475674
-397.459823,319.126457,1.473470
-397.386529,319.391795,1.471619
-397.313708,319.657905,1.470300
-397.241159,319.925363,1.469497
-397.168920,320.194541,1.469131
-397.097319,320.465688,1.469077
-397.026554,320.738829,1.469227
-396.956732,321.013840,1.469533
-396.888192,321.290622,1.469925
-396.821352,321.568929,1.470391
-396.756425,321.848792,1.470905
-396.693558,322.130412,1.471400
-396.632912,322.413648,1.471820
-396.574524,322.698335,1.472161
-396.518321,322.984493,1.472400
-396.464261,323.272119,1.472560
-396.412325,323.561123,1.472665
-396.362487,323.851404,1.472713
-396.314777,324.142824,1.472706
-396.269271,324.435175,1.472654
-396.226028,324.728281,1.472552
-396.185070,325.021975,1.472418
-396.146416,325.316062,1.472266
-396.110088,325.610374,1.472109
-396.076113,325.904787,1.471955
-396.044524,326.199181,1.471807
-396.015334,326.493456,1.471672
-395.988547,326.787539,1.471552
-395.964164,327.081308,1.471418
-395.942159,327.373960,1.471239
-395.922474,327.664286,1.471056
-395.905026,327.952330,1.470881
-395.889579,328.238770,1.470724
-395.875823,328.523900,1.470603
-395.863621,328.807977,1.470530
-395.853089,329.091281,1.470498
-395.844391,329.373878,1.470502
-395.837621,329.655799,1.470537
-395.832862,329.937154,1.470592
-395.830179,330.218019,1.470658
-395.829580,330.498483,1.470726
-395.831056,330.778664,1.470793
-395.834604,331.058651,1.470856
-395.840186,331.338525,1.470906
-395.847719,331.618378,1.470865
-395.857077,331.898282,1.470747
-395.868036,332.178251,1.470551
-395.880348,332.458299,1.470320
-395.893784,332.738453,1.470108
-395.908100,333.018717,1.469919
-395.923043,333.299085,1.469756
-395.938312,333.579561,1.469619
-395.953181,333.860180,1.469426
-395.966781,334.141014,1.469178
-395.979131,334.422116,1.468851
-395.990642,334.703525,1.468499
-396.001445,334.985297,1.468200
-396.011730,335.267466,1.467950
-396.021837,335.550046,1.467755
-396.031990,335.833103,1.467630
-396.042319,336.116714,1.467567
-396.052921,336.400895,1.467552
-396.063824,336.685614,1.467575
-396.075030,336.970849,1.467625
-396.086567,337.256579,1.467691
-396.098466,337.542772,1.467767
-396.110751,337.829394,1.467846
-396.123428,338.116390,1.467922
-396.136473,338.403695,1.467993
-396.149830,338.691257,1.468058
-396.163439,338.979026,1.468115
-396.177249,339.266955,1.468165
-396.191213,339.555004,1.468208
-396.205312,339.843145,1.468245
-396.219554,340.131360,1.468275
-396.233954,340.419631,1.468299
-396.248495,340.707934,1.468316
-396.263132,340.996243,1.468326
-396.277810,341.284538,1.468330
-396.292479,341.572805,1.468329
-396.307094,341.861035,1.468324
-396.321608,342.149226,1.468314
-396.335983,342.437381,1.468302
-396.350186,342.725511,1.468288
-396.364188,343.013628,1.468273
-396.377960,343.301749,1.468256
-396.391489,343.589888,1.468238
-396.404797,343.878057,1.468218
-396.417909,344.166251,1.468198
-396.430819,344.454483,1.468178
-396.443516,344.742777,1.468158
-396.455993,345.031124,1.468136
-396.468225,345.319509,1.468115
-396.480181,345.607927,1.468094
-396.491842,345.896372,1.468074
-396.503207,346.184834,1.468055
-396.514307,346.473314,1.468038
-396.525187,346.761814,1.468023
-396.535849,347.050325,1.468010
-396.546259,347.338838,1.467995
-396.556399,347.627345,1.467911
-396.566257,347.915848,1.467752
-396.575830,348.204351,1.467545
-396.584970,348.492852,1.467138
-396.592910,348.781413,1.466622
-396.598643,349.070112,1.466138
-396.601742,349.358914,1.465728
-396.601622,349.647732,1.465471
-396.596970,349.936519,1.465295
-396.586658,350.225215,1.465176
-396.569977,350.513763,1.465049
-396.546715,350.802148,1.464521
-396.517543,351.090406,1.463724
-396.483667,351.378614,1.462849
-396.446191,351.666891,1.461907
-396.406219,351.955373,1.461006
-396.364936,352.244176,1.460266
-396.323403,352.533408,1.459730
-396.282503,352.823148,1.459395
-396.242743,353.113377,1.459240
-396.204227,353.403987,1.459237
-396.166995,353.694867,1.459355
-396.131119,353.985921,1.459563
-396.096599,354.277055,1.459841
-396.063426,354.568188,1.460171
-396.031627,354.859262,1.460537
-396.001207,355.150233,1.460926
-395.972197,355.441064,1.461332
-395.944728,355.731721,1.461745
-395.918970,356.022167,1.462161
-395.895075,356.312411,1.462574
-395.873179,356.602474,1.462970
-395.853383,356.892283,1.463221
-395.835656,357.180879,1.463273
-395.819768,357.465821,1.463301
-395.805463,357.744659,1.463446
-395.792530,358.015714,1.463845
-395.780726,358.277483,1.464503
-395.769718,358.528722,1.465307
-395.756931,358.815486,1.466339
-395.743944,359.085829,1.467376
-395.730254,359.339426,1.468343
-395.712866,359.613937,1.469217
-395.693063,359.867376,1.468945
-395.665364,360.140188,1.467204
-395.630371,360.406772,1.464851
-395.586447,360.678714,1.463085
-395.540090,360.929075,1.462432
-395.486507,361.196397,1.462582
-395.435733,361.441229,1.463043
-395.381804,361.701250,1.463566
-395.326273,361.976400,1.463856
-395.271013,362.265641,1.463788
-395.226090,362.516244,1.463438
-395.182186,362.774352,1.462808
-395.138802,363.038779,1.461978
-395.095696,363.308472,1.461105
-395.053469,363.582569,1.460280
-395.013289,363.860363,1.459563
-394.976259,364.141224,1.459010
-394.943404,364.424578,1.458659
-394.915770,364.709919,1.458503
-394.894121,364.996895,1.458496
-394.878748,365.285260,1.458482
-394.869467,365.574639,1.458123
-394.865757,365.864736,1.457487
-394.866689,366.155380,1.456704
-394.871307,366.446418,1.455738
-394.878755,366.737543,1.454152
-394.888057,367.027511,1.452120
-394.898102,367.313980,1.450177
-394.907705,367.594724,1.448490
-394.915666,367.867842,1.447373
-394.921118,368.131684,1.446954
-394.923683,368.385206,1.447087
-394.922930,368.675275,1.447733
-394.918187,368.949862,1.448726
-394.909657,369.209258,1.449793
-394.895876,369.493890,1.450921
-394.879937,369.761101,1.451800
-394.864342,370.014825,1.451453
-394.851024,370.297901,1.450104
-394.846758,370.583677,1.448972
-394.852750,370.843159,1.448645
-394.867533,371.116329,1.448953
-394.889538,371.405769,1.449569
-394.913337,371.667648,1.450125
-394.941271,371.942176,1.450544
-394.972831,372.228714,1.450702
-395.007236,372.526239,1.450546
-395.037326,372.781762,1.450175
-395.068065,373.043475,1.449653
-395.099115,373.310594,1.448985
-395.130420,373.582300,1.448233
-395.161958,373.857806,1.447489
-395.193738,374.136369,1.446806
-395.225891,374.417307,1.446209
-395.258576,374.700026,1.445716
-395.291929,374.984018,1.445334
-395.326113,375.268851,1.445065
-395.361358,375.554194,1.444906
-395.397978,375.839814,1.444842
-395.436259,376.125524,1.444857
-395.476400,376.411157,1.444933
-395.518567,376.696568,1.445054
-395.562890,376.981639,1.445199
-395.609395,377.266286,1.445347
-395.657919,377.550495,1.445478
-395.708129,377.834322,1.445590
-395.759671,378.117869,1.445683
-395.812235,378.401283,1.445764
-395.865569,378.684756,1.445837
-395.919514,378.968486,1.445905
-395.974009,379.252638,1.445967
-396.029123,379.537354,1.445982
-396.085213,379.822712,1.446015
-396.143213,380.108465,1.446315
-396.204466,380.394025,1.447077
-396.270134,380.678838,1.448401
-396.341190,380.962329,1.450208
-396.418498,381.243810,1.452274
-396.502293,381.522910,1.454406
-396.592312,381.799562,1.456505
-396.688447,382.073653,1.458518
-396.790625,382.345087,1.460525
-396.898569,382.613883,1.462684
-397.011970,382.880090,1.465097
-397.130547,383.143757,1.467711
-397.253996,383.404969,1.470404
-397.382016,383.663832,1.473059
-397.514336,383.920457,1.475578
-397.650680,384.174925,1.477902
-397.790801,384.427307,1.479995
-397.934490,384.677692,1.481830
-398.081553,384.926161,1.483392
-398.231802,385.172790,1.484714
-398.385069,385.417654,1.485935
-398.541199,385.660822,1.487219
-398.700042,385.902351,1.488698
-398.861458,386.142298,1.490400
-399.025306,386.380720,1.492247
-399.191462,386.617673,1.494143
-399.359813,386.853219,1.496042
-399.530158,387.087582,1.497995
-399.702192,387.321136,1.500098
-399.875804,387.553978,1.502425
-400.051044,387.785957,1.505007
-400.227883,388.016977,1.507836
-400.406288,388.246991,1.510806
-400.586263,388.475940,1.513775
-400.767676,388.704003,1.516617
-400.950263,388.931586,1.519251
-401.133819,389.159005,1.521631
-401.318251,389.386373,1.523725
-401.503610,389.613554,1.525526
-401.689996,389.840258,1.527111
-401.877476,390.066252,1.528596
-402.066116,390.291360,1.530079
-402.255950,390.515473,1.531627
-402.446861,390.738772,1.533268
-402.638648,390.961617,1.534964
-402.831182,391.184229,1.536646
-403.024475,391.406537,1.538263
-403.218632,391.628290,1.539831
-403.413734,391.849288,1.541402
-403.609764,392.069554,1.543021
-403.806604,392.289354,1.544716
-404.004142,392.508961,1.546449
-404.202260,392.728455,1.548156
-404.400954,392.947656,1.549782
-404.600373,393.166289,1.551281
-404.800642,393.384141,1.552619
-405.001750,393.601149,1.553781
-405.203584,393.817520,1.554764
-405.406037,394.033557,1.555580
-405.609032,394.249500,1.556284
-405.812462,394.465528,1.556944
-406.016232,394.681653,1.557616
-406.220392,394.897580,1.558326
-406.425061,395.112930,1.559070
-406.630379,395.327578,1.559814
-406.836333,395.541641,1.560528
-407.042786,395.755312,1.561193
-407.249648,395.968791,1.561805
-407.456847,396.182262,1.562397
-407.664305,396.395847,1.563008
-407.872043,396.609387,1.563667
-408.080211,396.822536,1.564364
-408.288891,397.035010,1.565071
-408.498019,397.246740,1.565767
-408.707561,397.457966,1.566428
-408.917501,397.668965,1.567035
-409.127747,397.879883,1.567579
-409.338192,398.090870,1.568059
-409.548791,398.302112,1.568468
-409.759505,398.513665,1.568817
-409.970366,398.725311,1.569149
-410.181505,398.936657,1.569508
-410.393038,399.147402,1.569917
-410.604982,399.357505,1.570368
-410.817281,399.567163,1.570834
-411.029844,399.776560,1.571297
-411.242615,399.985875,1.571743
-411.455542,400.195309,1.572171
-411.668531,400.404985,1.572612
-411.881536,400.614938,1.573087
-412.094622,400.824988,1.573606
-412.307865,401.034836,1.574169
-412.521269,401.244542,1.574749
-412.734755,401.454284,1.575317
-412.948252,401.664090,1.575863
-413.161757,401.874063,1.576370
-413.375251,402.084361,1.576828
-413.588704,402.295046,1.577224
-413.802132,402.505963,1.577550
-414.015642,402.716778,1.577825
-414.229254,402.927349,1.578090
-414.442908,403.137833,1.578376
-414.656572,403.348341,1.578704
-414.870230,403.558915,1.579083
-415.083869,403.769690,1.579492
-415.297440,403.980756,1.579902
-415.510902,404.192029,1.580294
-415.724363,404.403242,1.580660
-415.937928,404.614161,1.581021
-416.151574,404.824881,1.581398
-416.365238,405.035543,1.581803
-416.578885,405.246185,1.582243
-416.792499,405.456924,1.582695
-417.006031,405.667879,1.583140
-417.219437,405.879091,1.583561
