x,y
-193.995696,268.193437
-194.233372,268.377997
-194.469233,268.564406
-194.702660,268.753257
-194.933031,268.944893
-195.159736,269.139804
-195.382377,269.338554
-195.600861,269.541801
-195.815044,269.750103
-196.024764,269.963804
-196.229829,270.182834
-196.430062,270.406979
-196.625506,270.636439
-196.816087,270.871156
-197.001532,271.110624
-197.181626,271.354479
-197.356243,271.602497
-197.525262,271.854324
-197.688610,272.109594
-197.846273,272.368041
-197.998269,272.629399
-198.144652,272.893384
-198.285485,273.159757
-198.420901,273.428296
-198.551476,273.698715
-198.678159,273.970674
-198.801789,274.243863
-198.923084,274.517996
-199.042766,274.792802
-199.161767,275.067859
-199.281562,275.342346
-199.403776,275.615304
-199.529696,275.885955
-199.660414,276.153676
-199.796990,276.417831
-199.940393,276.677678
-200.091287,276.932566
-200.249715,277.182177
-200.415338,277.426388
-200.587816,277.665112
-200.766766,277.898321
-200.951794,278.126068
-201.142581,278.348434
-201.338801,278.565481
-201.540118,278.777288
-201.746240,278.983952
-201.956887,279.185574
-202.171776,279.382259
-202.390636,279.574116
-202.613249,279.761279
-202.839398,279.943890
-203.068840,280.122088
-203.301322,280.296008
-203.536647,280.465814
-203.774663,280.631689
-204.015179,280.793795
-204.258013,280.952280
-204.503014,281.107313
-204.750028,281.259064
-204.998874,281.407689
-205.249330,281.553316
-205.501328,281.696152
-205.754820,281.836659
-206.009519,281.975654
-206.265094,282.113999
-206.521290,282.252397
-206.777851,282.391303
-207.034534,282.530973
-207.291124,282.671649
-207.547423,282.813552
-207.803220,282.956868
-208.058077,283.102108
-208.311299,283.250172
-208.562281,283.401808
-208.810580,283.557504
-209.055764,283.717702
-209.297465,283.882741
-209.535464,284.052750
-209.769630,284.227728
-209.999888,284.407603
-210.226210,284.592242
-210.448601,284.781475
-210.667095,284.975092
-210.881838,285.172774
-211.093345,285.373894
-211.302398,285.577612
-211.509689,285.783198
-211.715809,285.990033
-211.921341,286.197533
-212.126772,286.405197
-212.332430,286.612601
-212.538625,286.819444
-212.745605,287.025700
-212.953359,287.231554
-213.161931,287.436993
-213.371514,287.641811
-213.582140,287.845949
-213.793687,288.049415
-214.006110,288.252174
-214.219435,288.454250
-214.433579,288.655614
-214.648498,288.856227
-214.864256,289.056116
-215.080843,289.255279
-215.298217,289.453685
-215.516393,289.651329
-215.735392,289.848207
-215.955220,290.044317
-216.175895,290.239687
-216.397433,290.434379
-216.619824,290.628482
-216.843037,290.822119
-217.067007,291.015463
-217.291610,291.208713
-217.516854,291.401854
-217.743251,291.594108
-217.971550,291.784288
-218.202340,291.971436
-218.436104,292.154695
-218.673299,292.333151
-218.914221,292.505996
-219.158857,292.672718
-219.406859,292.833200
-219.657786,292.987535
-219.911286,293.135920
-220.167037,293.278684
-220.424736,293.416192
-220.684156,293.548767
-220.945137,293.676691
-221.207561,293.800264
-221.471362,293.919849
-221.736460,294.035800
-222.002744,294.148420
-222.270135,294.257987
-222.538579,294.364738
-222.808010,294.468888
-223.078369,294.570658
-223.349628,294.670253
-223.621795,294.767861
-223.894846,294.863636
-224.168450,294.957635
-224.442006,295.049834
-224.715450,295.140357
-224.989012,295.229375
-225.262762,295.316968
-225.536788,295.403176
-225.811236,295.488012
-226.086185,295.571451
-226.361720,295.653477
-226.637912,295.734086
-226.914776,295.813263
-227.192354,295.891021
-227.470718,295.967438
-227.749921,296.042595
-228.029987,296.116530
-228.310936,296.189287
-228.592776,296.260913
-228.875577,296.331451
-229.159383,296.400928
-229.444116,296.469347
-229.729532,296.536681
-230.014990,296.602824
-230.300175,296.667724
-230.585333,296.731405
-230.870570,296.793798
-231.155893,296.854800
-231.441483,296.914382
-231.727495,296.972518
-232.014022,297.029161
-232.301166,297.084282
-232.589019,297.137870
-232.877609,297.189924
-233.166967,297.240452
-233.457109,297.289423
-233.747999,297.336794
-234.039632,297.382563
-234.332001,297.426722
-234.625044,297.469250
-234.918789,297.510165
-235.213245,297.549510
-235.508366,297.587317
-235.804146,297.623613
-236.100583,297.658427
-236.397657,297.691791
-236.695365,297.723748
-236.993717,297.754342
-237.292760,297.783615
-237.592496,297.811600
-237.892891,297.838331
-238.193948,297.863839
-238.495539,297.888155
-238.797613,297.911313
-239.100295,297.933363
-239.403578,297.954359
-239.707391,297.974341
-240.011744,297.993349
-240.316605,298.011423
-240.621819,298.028521
-240.927236,298.044509
-241.232776,298.059255
-241.538247,298.072653
-241.843493,298.084589
-242.148500,298.094930
-242.453170,298.103517
-242.757388,298.110226
-243.061206,298.115012
-243.364706,298.117853
-243.667884,298.118721
-243.970802,298.117606
-244.273587,298.114511
-244.576314,298.109443
-244.879068,298.102414
-245.181893,298.093438
-245.484804,298.082532
-245.787839,298.069714
-246.091014,298.055012
-246.394302,298.038455
-246.697678,298.020072
-247.001136,297.999886
-247.304592,297.977917
-247.607860,297.954200
-247.911037,297.928829
-248.214655,297.902002
-248.519049,297.873768
-248.824295,297.844036
-249.130738,297.813019
-249.438798,297.781123
-249.748502,297.748652
-250.059363,297.716084
-250.308318,297.690494
-250.557080,297.665592
-250.867451,297.635246
-251.176930,297.605350
-251.485102,297.575625
-251.791625,297.545754
-252.096388,297.515348
-252.399348,297.484128
-252.700542,297.451888
-253.000164,297.418407
-253.298432,297.383522
-253.595513,297.347371
-253.891632,297.310798
-254.187039,297.274969
-254.481917,297.240821
-254.776406,297.209256
-255.070612,297.181229
-255.364603,297.157441
-255.658416,297.138271
-255.952086,297.123939
-256.245607,297.114530
-256.538974,297.110002
-256.832155,297.110232
-257.125133,297.115028
-257.417913,297.124136
-257.710432,297.137240
-258.002592,297.153934
-258.294375,297.173710
-258.585843,297.195790
-258.877046,297.219149
-259.167975,297.242906
-259.458656,297.266397
-259.749180,297.289053
-260.039688,297.310659
-260.330506,297.331515
-260.621986,297.351972
-260.914343,297.372245
-261.207717,297.392537
-261.502192,297.413012
-261.797789,297.433753
-262.094523,297.454825
-262.392363,297.476269
-262.691260,297.498105
-262.991222,297.520366
-263.292222,297.543076
-263.594142,297.566240
-263.896798,297.589840
-264.200042,297.613836
-264.503777,297.638177
-264.807900,297.662792
-265.112380,297.687610
-265.417185,297.712545
-265.722249,297.737509
-266.027591,297.762415
-266.333222,297.787177
-266.639071,297.811706
-266.945172,297.835937
-267.251577,297.859817
-267.558245,297.883292
-267.865141,297.906321
-268.172252,297.928854
-268.479533,297.950783
-268.786919,297.971975
-269.094411,297.992323
-269.402057,298.011726
-269.709910,298.030093
-270.018009,298.047373
-270.326369,298.063544
-270.635019,298.078607
-270.944030,298.092584
-271.253445,298.105494
-271.563240,298.117357
-271.873390,298.128203
-272.183994,298.138065
-272.495115,298.146986
-272.806736,298.155006
-273.118868,298.162172
-273.368953,298.167324
-273.619364,298.171988
-273.870083,298.176190
-274.121097,298.179958
-274.372421,298.183319
-274.624067,298.186304
-274.876031,298.188940
-275.128299,298.191250
-275.380861,298.193257
-275.633715,298.194986
-275.886856,298.196457
-276.140289,298.197676
-276.394049,298.198646
-276.648224,298.199366
-276.902898,298.199838
-277.158099,298.200063
-277.413803,298.200049
-277.670034,298.199813
-277.926864,298.199383
-278.184327,298.198784
-278.442383,298.198046
-278.700971,298.197203
-278.960028,298.196294
-279.219471,298.195352
-279.479205,298.194401
-279.739148,298.193461
-279.999226,298.192548
-280.259362,298.191667
-280.519482,298.190816
-280.779539,298.189991
-281.039484,298.189183
-281.299299,298.188379
-281.559013,298.187564
-281.818661,298.186722
-282.078251,298.185836
-282.337781,298.184891
-282.597275,298.183876
-282.856767,298.182791
-283.116281,298.181634
-283.375831,298.180405
-283.635433,298.179096
-283.895100,298.177696
-284.154852,298.176194
-284.414723,298.174584
-284.674759,298.172864
-284.935007,298.171029
-285.195486,298.169076
-285.456218,298.167015
-285.717221,298.164864
-285.978491,298.162647
-286.239991,298.160390
-286.501689,298.158118
-286.763564,298.155858
-287.025595,298.153631
-287.287754,298.151450
-287.550018,298.149326
-287.812381,298.147271
-288.074844,298.145293
-288.337399,298.143395
-288.600030,298.141573
-288.862735,298.139826
-289.125518,298.138152
-289.388387,298.136546
-289.651343,298.135000
-289.914388,298.133505
-290.177545,298.132036
-290.440868,298.130511
-290.704429,298.128813
-290.968357,298.126830
-291.232788,298.124467
-291.497818,298.121635
-291.763515,298.118253
-292.029960,298.114254
-292.297286,298.109605
-292.565646,298.104311
-292.835157,298.098414
-293.105879,298.091977
-293.377836,298.085079
-293.651048,298.077814
-293.925529,298.070280
-294.201275,298.062568
-294.478264,298.054757
-294.756488,298.046932
-295.035877,298.039132
-295.316178,298.031271
-295.597024,298.023191
-295.878110,298.014787
-296.159229,298.006026
-296.440237,297.996944
-296.721090,297.987704
-297.001805,297.978569
-297.282342,297.969792
-297.562633,297.961601
-297.842690,297.954249
-298.122603,297.948012
-298.402454,297.943114
-298.682311,297.939706
-298.962286,297.937910
-299.242549,297.937801
-299.523235,297.939376
-299.804358,297.942546
-300.085875,297.947189
-300.367788,297.953213
-300.650113,297.960547
-300.932770,297.969115
-301.215583,297.978846
-301.498341,297.989713
-301.780704,298.001832
-302.062174,298.015461
-302.342310,298.030841
-302.620922,298.048102
-302.898208,298.067296
-303.174656,298.088448
-303.450757,298.111573
-303.726866,298.136687
-304.003169,298.163773
-304.279599,298.192731
-304.555918,298.223413
-304.831938,298.255672
-305.107571,298.289372
-305.382740,298.324372
-305.657344,298.360526
-305.931321,298.397707
-306.204660,298.435834
-306.477334,298.475095
-306.749201,298.516270
-307.020034,298.560496
-307.289650,298.608734
-307.557914,298.661682
-307.824619,298.720015
-308.089430,298.784408
-308.352011,298.855377
-308.612142,298.933271
-308.869590,299.018336
-309.124019,299.110729
-309.375064,299.210481
-309.622404,299.317497
-309.865735,299.431606
-310.104714,299.552623
-310.338985,299.680355
-310.568252,299.814578
-310.792314,299.955019
-311.011038,300.101337
-311.224351,300.253124
-311.432210,300.409968
-311.634545,300.571540
-311.831264,300.737584
-312.022298,300.907870
-312.207606,301.082175
-312.387150,301.260310
-312.560881,301.442127
-312.728749,301.627504
-312.930262,301.864065
-313.122455,302.105823
-313.305273,302.352601
-313.478682,302.604230
-313.642674,302.860527
-313.797264,303.121319
-313.942477,303.386433
-314.078325,303.655653
-314.204823,303.928767
-314.321985,304.205579
-314.429817,304.485882
-314.528321,304.769440
-314.617489,305.055976
-314.697329,305.345229
-314.767975,305.636917
-314.829862,305.930631
-314.883628,306.225905
-314.929910,306.522337
-314.969650,306.819592
-315.004641,307.117272
-315.036946,307.414930
-315.068262,307.712196
-315.100126,308.008731
-315.134040,308.304194
-315.171199,308.598380
-315.212522,308.891138
-315.258832,309.182291
-315.310754,309.471757
-315.368607,309.759490
-315.432589,310.045448
-315.502973,310.329509
-315.580073,310.611372
-315.664077,310.890741
-315.755010,311.167413
-315.852895,311.441239
-315.957703,311.712079
-316.069279,311.979842
-316.187395,312.244499
-316.311769,312.506021
-316.442064,312.764421
-316.577983,313.019808
-316.719241,313.272303
-316.865460,313.521920
-317.015978,313.768353
-317.170154,314.011315
-317.327745,314.251086
-317.488420,314.488226
-317.651707,314.723195
-317.817398,314.956324
-317.985477,315.187877
-318.155901,315.418038
-318.328638,315.646920
-318.503753,315.874597
-318.681343,316.101062
-318.861488,316.326206
-319.044278,316.549908
-319.229819,316.772083
-319.418153,316.992638
-319.609262,317.211462
-319.803142,317.428474
-319.999788,317.643610
-320.199207,317.856810
-320.401274,318.067906
-320.605668,318.276561
-320.812607,318.482844
-321.022427,318.686988
-321.235008,318.888921
-321.450211,319.088553
-321.668027,319.285938
-321.888390,319.481105
-322.111192,319.674041
-322.336354,319.864785
-322.563791,320.053407
-322.793420,320.239961
-323.025191,320.424514
-323.259021,320.607131
-323.494780,320.787860
-323.732349,320.966686
-323.971649,321.143313
-324.212643,321.317333
-324.455256,321.488583
-324.699388,321.657196
-324.944848,321.823628
-325.191343,321.988457
-325.438648,322.152283
-325.686601,322.315683
-325.935013,322.479103
-326.183761,322.642833
-326.432802,322.806953
-326.682119,322.971184
-326.931709,323.135124
-327.181566,323.298575
-327.431636,323.461626
-327.681858,323.624494
-327.932212,323.787371
-328.182665,323.950410
-328.433167,324.113630
-328.683760,324.276755
-328.934503,324.439522
-329.185356,324.602038
-329.436284,324.764518
-329.687310,324.927004
-329.938440,325.089285
-330.189673,325.251054
-330.441040,325.412115
-330.692332,325.572668
-330.942887,325.733506
-331.192025,325.895527
-331.439237,326.059434
-331.683960,326.225938
-331.925610,326.395747
-332.163757,326.569380
-332.398081,326.747189
-332.628321,326.929433
-332.854316,327.116247
-333.075977,327.307641
-333.293209,327.503585
-333.505949,327.703989
-333.714361,327.908650
-333.919046,328.117206
-334.120733,328.329227
-334.319994,328.544334
-334.517352,328.762174
-334.713301,328.982351
-334.908295,329.204389
-335.102712,329.427672
-335.296832,329.651629
-335.490842,329.875923
-335.684825,330.100521
-335.878790,330.325545
-336.072686,330.551125
-336.266181,330.777469
-336.458478,331.004923
-336.648748,331.233789
-336.836437,331.464331
-337.021290,331.696817
-337.203293,331.931400
-337.382519,332.168146
-337.559025,332.407122
-337.732829,332.648393
-337.903914,332.892001
-338.072242,333.137975
-338.237786,333.386308
-338.400519,333.636948
-338.560446,333.889896
-338.717594,334.145136
-338.871983,334.402569
-339.023649,334.662062
-339.172639,334.923481
-339.319006,335.186691
-339.462824,335.451558
-339.604200,335.717945
-339.743243,335.985688
-339.880034,336.254575
-340.014741,336.524577
-340.147545,336.795711
-340.278552,337.067871
-340.407868,337.340984
-340.535603,337.615049
-340.661841,337.890041
-340.786649,338.165951
-340.910103,338.442836
-341.032274,338.720766
-341.153228,338.999800
-341.273078,339.280119
-341.391959,339.561983
-341.509952,339.845520
-341.627097,340.130727
-341.743423,340.417603
-341.858952,340.706147
-341.973720,340.996373
-342.065043,341.229817
-342.155973,341.464290
-342.246527,341.699359
-342.336747,341.934463
-342.426701,342.169185
-342.516441,342.403221
-342.628375,342.694339
-342.740155,342.983430
-342.851967,343.270279
-342.964026,343.554830
-343.076563,343.837102
-343.189818,344.117240
-343.304023,344.395494
-343.419400,344.672117
-343.536197,344.947383
-343.654630,345.221594
-343.774761,345.495025
-343.896406,345.767855
-344.019263,346.040153
-344.143008,346.312007
-344.267302,346.583528
-344.391794,346.854803
-344.516134,347.125925
-344.639953,347.396930
-344.762937,347.668193
-344.884828,347.940350
-345.005381,348.213671
-345.124515,348.488128
-345.242353,348.763618
-345.359020,349.039985
-345.474597,349.317034
-345.589198,349.594589
-345.702927,349.872486
-345.815839,350.150533
-345.928031,350.428626
-346.039647,350.706673
-346.150812,350.984483
-346.261668,351.261857
-346.372333,351.538669
-346.482877,351.814842
-346.593391,352.090342
-346.704096,352.365116
-346.815343,352.639027
-346.927493,352.911928
-347.040948,353.183758
-347.156075,353.454458
-347.273077,353.724010
-347.391894,353.992642
-347.512331,354.260688
-347.634241,354.528315
-347.757661,354.795459
-347.882752,355.061938
-348.009635,355.327571
-348.138349,355.592132
-348.268859,355.855629
-348.400979,356.118464
-348.534444,356.380906
-348.669191,356.642896
-348.805356,356.904262
-348.943028,357.164870
-349.082144,357.424720
-349.222501,357.684026
-349.363868,357.943026
-349.506038,358.201852
-349.648845,358.460671
-349.792237,358.719594
-349.936354,358.978376
-350.081389,359.236674
-350.227480,359.494309
-350.374775,359.751193
-350.523431,360.007236
-350.673592,360.262371
-350.825440,360.516578
-350.979186,360.769808
-351.135083,361.021948
-351.293401,361.272820
-351.454378,361.522215
-351.618195,361.769943
-351.784938,362.015873
-351.954642,362.259895
-352.127345,362.501910
-352.303081,362.741856
-352.481857,362.979687
-352.663623,363.215335
-352.848335,363.448765
-353.035961,363.679955
-353.226439,363.908871
-353.419688,364.135503
-353.615628,364.359874
-353.814174,364.582012
-354.015223,364.801956
-354.218670,365.019768
-354.424402,365.235516
-354.632298,365.449277
-354.842223,365.661156
-355.054028,365.871270
-355.267456,366.079819
-355.481832,366.287350
-355.696261,366.494591
-355.910103,366.702135
-356.123018,366.910480
-356.334899,367.120111
-356.545843,367.331499
-356.755942,367.544751
-356.965178,367.759540
-357.173566,367.975545
-357.381171,368.192543
-357.588029,368.410283
-357.794169,368.628551
-357.999621,368.847228
-358.204360,369.066340
-358.408321,369.286137
-358.611426,369.506865
-358.813554,369.728525
-359.014696,369.951031
-359.214935,370.174244
-359.414319,370.397949
-359.612916,370.621966
-359.810824,370.846182
-360.008063,371.070604
-360.204615,371.295418
-360.400505,371.520845
-360.595796,371.747028
-360.790590,371.974049
-360.985030,372.201961
-361.179340,372.430748
-361.373784,372.660004
-361.568636,372.889053
-361.764204,373.117444
-361.960711,373.345023
-362.158195,373.571933
-362.356584,373.798438
-362.555728,374.024655
-362.755192,374.250149
-362.954537,374.474296
-363.153857,374.697289
-363.353280,374.919589
-363.552688,375.141283
-363.751979,375.362430
-363.951133,375.583239
-364.150112,375.803837
-364.348897,376.024301
-364.547508,376.244749
-364.745925,376.465239
-364.944162,376.685832
-365.142277,376.906630
-365.340278,377.127702
-365.538131,377.349073
-365.735877,377.570653
-365.933659,377.792187
-366.131529,378.013569
-366.329435,378.235048
-366.527388,378.456944
-366.725407,378.679369
-366.923506,378.902177
-367.121769,379.125091
-367.320268,379.347871
-367.519072,379.570355
-367.718234,379.792496
-367.917698,380.014529
-368.117328,380.236808
-368.317015,380.459562
-368.516702,380.682792
-368.716378,380.906249
-368.916107,381.129703
-369.115911,381.353107
-369.315668,381.576592
-369.515245,381.800345
-369.714591,382.024512
-369.913717,382.249026
-370.112692,382.473600
-370.311602,382.697990
-370.510520,382.922098
-370.709412,383.145968
-370.908262,383.369761
-371.107116,383.593600
-371.306003,383.817520
-371.504947,384.041549
-371.703984,384.265723
-371.903132,384.490050
-372.102402,384.714490
-372.301881,384.938789
-372.501730,385.162599
-372.701978,385.385913
-372.902542,385.608904
-373.103394,385.831632
-373.304502,386.054150
-373.505799,386.276571
-373.707261,386.498991
-373.908878,386.721442
-374.110629,386.943923
-374.312586,387.166225
-374.514883,387.387996
-374.717514,387.609197
-374.920416,387.830021
-375.123577,388.050561
-375.326966,388.270880
-375.530523,388.491105
-375.734218,388.711331
-375.938029,388.931600
-376.141938,389.151923
-376.346015,389.372096
-376.550392,389.591770
-376.755074,389.810933
-376.959993,390.029777
-377.165127,390.248372
-377.370461,390.466774
-377.575946,390.685109
-377.781553,390.903454
-377.987273,391.121831
-378.193095,391.340241
-378.399089,391.558467
-378.605370,391.776132
-378.811887,391.993138
-379.018621,392.209718
-379.225644,392.426045
-379.432928,392.642163
-379.640406,392.858183
-379.848065,393.074222
-380.055911,393.290255
-380.264011,393.506013
-380.472471,393.721217
-380.681274,393.935932
-380.890352,394.150322
-381.099679,394.364431
-381.309230,394.578323
-381.518985,394.792075
-381.728984,395.005660
-381.939309,395.218997
-382.150035,395.432023
-382.361229,395.644671
-382.572947,395.856873
-382.785237,396.068571
-382.998170,396.279575
-383.211886,396.489470
-383.426470,396.698035
-383.641900,396.905406
-383.858160,397.111690
-384.075252,397.316918
-384.293143,397.521210
-384.511791,397.724700
-384.731191,397.927393
-384.951389,398.129023
-385.172391,398.329189
-385.394252,398.527914
-385.617009,398.725503
-385.840592,398.922096
-386.064930,399.117817
-386.289979,399.312885
-386.515682,399.507447
-386.742009,399.701477
-386.969014,399.894736
-387.196709,400.087081
-387.424954,400.278719
-387.653634,400.469935
-387.882709,400.660918
-388.112103,400.851796
-388.341801,401.042464
-388.571894,401.232562
-388.802410,401.421990
-389.033299,401.610981
-389.264585,401.799723
-389.496315,401.988319
-389.728434,402.176883
-389.960951,402.365355
-390.193957,402.553345
-390.427488,402.740451
-390.661531,402.926546
-390.896039,403.111796
-391.130938,403.296431
-391.366158,403.480639
-391.601642,403.664607
-391.837321,403.848499
-392.073131,404.032394
-392.309114,404.216206
-392.545364,404.399589
-392.781898,404.582246
-393.018687,404.764121
-393.255681,404.945398
-393.492774,405.126423
-393.729830,405.307561
-393.966728,405.489135
-394.203356,405.671375
-394.439625,405.854272
-394.675546,406.037627
-394.911138,406.221260
-395.146381,406.405029
-395.381278,406.588805
-395.615835,406.772631
-395.850015,406.956782
-396.083777,407.141528
-396.317095,407.327016
-396.549886,407.513148
-396.782000,407.699625
-397.013603,407.886406
-397.244883,408.073581
-397.475787,408.261217
-397.706309,408.449308
-397.936554,408.637700
-398.166550,408.826243
-398.396272,409.014979
-398.625704,409.204138
-398.854789,409.393913
-399.083370,409.584352
-399.311475,409.775642
-399.539251,409.967983
-399.766709,410.161342
-399.993891,410.355505
-400.220994,410.550037
-400.448196,410.744419
-400.675594,410.938335
-400.903213,411.131823
-401.131012,411.325055
-401.358923,411.518149
-401.586933,411.711290
-401.815019,411.904665
-402.043132,412.098339
-402.271302,412.292136
-402.499629,412.485705
-402.728132,412.678947
-402.956747,412.872057
-403.185431,413.065178
-403.414146,413.258395
-403.642826,413.451836
-403.871434,413.645633
-404.099978,413.839799
-404.328504,414.034079
-404.557077,414.228194
-404.785684,414.422213
-405.014273,414.616311
-405.242811,414.810553
-405.471270,415.005036
-405.699578,415.199866
-405.927582,415.394980
-406.155385,415.590311
-406.383226,415.785693
-406.611099,415.981033
-406.838926,416.176492
-407.066697,416.372213
-407.294354,416.568244
-407.521813,416.764630
-407.749084,416.961224
-407.976253,417.157669
-408.203332,417.353869
-408.430293,417.550062
-408.657128,417.746412
-408.883810,417.942994
-409.110282,418.139945
-409.336507,418.337374
-409.562489,418.535191
-409.788310,418.733068
-410.014055,418.930782
-410.239727,419.128457
-410.465294,419.326268
-410.690737,419.524292
-410.916022,419.722634
-411.141120,419.921392
-411.366043,420.120536
-411.590868,420.319830
-411.815737,420.518874
-412.040746,420.717530
-412.265907,420.915922
-412.491221,421.114100
-412.716511,421.311918
-412.941256,421.509027
-413.165307,421.705404
-413.388888,421.901273
-413.612069,422.096700
-413.834867,422.291707
-414.057423,422.486415
-414.279870,422.680934
-414.502258,422.875314
-414.724634,423.069611
-414.947041,423.263885
-415.169521,423.458192
-415.392106,423.652584
-415.614811,423.847095
-415.837659,424.041692
-416.060744,424.236092
-416.284208,424.429912
-416.508119,424.623142
-416.732457,424.816034
-416.957178,425.008776
-417.182216,425.201535
-417.407481,425.394509
-417.632927,425.587688
-417.858569,425.780847
-418.084428,425.973835
-418.310499,426.166746
-418.536747,426.359900
-418.763107,426.553578
-418.989499,426.747838
-419.215886,426.942483
-419.442257,427.137263
-419.668593,427.331988
-419.894887,427.526493
-420.121132,427.720712
-420.347259,427.914857
-420.573165,428.109260
-420.798781,428.304153
-421.024058,428.499726
-421.248968,428.696123
-421.473550,428.893211
-421.697875,429.090660
-421.921982,429.288206
-422.145889,429.485734
-422.369624,429.683327
-422.593226,429.881149
-422.816706,430.079287
-423.040071,430.277771
-423.263391,430.476660
-423.486851,430.676034
-423.710564,430.875688
-423.934492,431.075034
-424.158826,431.273669
-424.383818,431.471398
-424.609427,431.668091
-424.835545,431.863961
-425.062144,432.059359
-425.289142,432.254502
-425.516424,432.449580
-425.743887,432.644778
-425.971392,432.840136
-426.198847,433.035419
-426.426436,433.230417
-426.654238,433.425203
-426.882111,433.619900
-427.109999,433.814575
-427.337946,434.009366
-427.565906,434.204384
-427.793839,434.399474
-428.021877,434.594307
-428.250068,434.788748
-428.478244,434.982925
-428.706373,435.177053
-428.934507,435.371309
-429.162590,435.565846
-429.390537,435.760770
-429.618369,435.956078
-429.846175,436.151481
-430.074066,436.346587
-430.302118,436.541175
-430.530265,436.735267
-430.758416,436.929067
-430.986582,437.122839
-431.214724,437.316770
-431.442748,437.511004
-431.670601,437.705663
-431.898269,437.900809
-432.125789,438.096267
-432.353257,438.291643
-432.580736,438.486607
-432.808247,438.681098
-433.035773,438.875309
-433.263285,439.069459
-433.490764,439.263715
-433.718211,439.458219
-433.945627,439.653053
-434.173006,439.848182
-434.400418,440.043336
-434.627977,440.238134
-434.855701,440.432515
-435.083563,440.626627
-435.311608,440.820558
-435.539851,441.014392
-435.768265,441.208255
-435.996813,441.402203
-436.225494,441.596098
-436.454429,441.789591
-436.683705,441.982423
-436.913244,442.174681
-437.142966,442.366532
-437.372861,442.558066
-437.602884,442.749398
-437.833049,442.940723
-438.063408,443.132100
-438.294074,443.323280
-438.525250,443.513894
-438.757027,443.703641
-438.989383,443.892414
-439.222261,444.080404
-439.455578,444.267877
-439.689241,444.455014
-439.923161,444.641991
-440.157293,444.828921
-440.391607,445.015679
-440.626058,445.202074
-440.860582,445.388100
-441.095070,445.574011
-441.329378,445.760159
-441.563367,445.946789
-441.796953,446.133985
-442.030134,446.321636
-442.262853,446.509513
-442.495140,446.697557
-442.727037,446.885919
-442.958459,447.074785
-443.189378,447.264305
-443.419848,447.454439
-443.649876,447.644991
-443.879455,447.835812
-444.108608,448.026911
-444.337326,448.218464
-444.565577,448.410670
-444.793362,448.603585
-445.020714,448.797045
-445.247671,448.990831
-445.474254,449.184843
-445.700450,449.379182
-445.926237,449.574032
-446.151615,449.769480
-446.376611,449.965577
-446.601247,450.162350
-446.825566,450.359715
-447.049726,450.557570
-447.273912,450.755786
-447.498294,450.953991
-447.723084,451.151582
-447.948483,451.348047
-448.174607,451.543086
-448.401494,451.736622
-448.629186,451.928589
-448.857794,452.118681
-449.087421,452.306572
-449.318128,452.492065
-449.549986,452.674959
-449.783069,452.855046
-450.017413,453.032213
-450.253042,453.206492
-450.489984,453.377996
-450.728229,453.546836
-450.967757,453.713094
-451.208573,453.876772
-451.450674,454.037848
-451.694077,454.196347
-451.938802,454.352299
-452.184829,454.505710
-452.432129,454.656544
-452.680721,454.804676
-452.930647,454.949930
-453.181921,455.092189
-453.434532,455.231429
-453.688469,455.367725
-453.943716,455.501232
-454.200242,455.632124
-454.458017,455.760558
-454.717015,455.886662
-454.977207,456.010563
-455.238563,456.132409
-455.501061,456.252355
-455.764690,456.370557
-456.029447,456.487159
-456.295320,456.602282
-456.562249,456.716006
-456.830261,456.828454
-457.099407,456.939756
-457.369656,457.049970
-457.640973,457.159122
-457.913340,457.267252
-458.186711,457.374395
-458.461026,457.480565
-458.736235,457.585761
-459.012277,457.689977
-459.289073,457.793193
-459.566583,457.895384
-459.844779,457.996466
-460.123609,458.096250
-460.403029,458.194505
-460.683016,458.291010
-460.963557,458.385570
-461.244672,458.478040
-461.526393,458.568335
-461.808737,458.656435
-462.091704,458.742370
-462.375321,458.826198
-462.659604,458.907949
-462.944533,458.987632
-463.230069,459.065261
-463.516175,459.140855
-463.802884,459.214449
-464.090201,459.286073
-464.378087,459.355761
-464.666524,459.423555
-464.955499,459.489493
-465.244982,459.553620
-465.534956,459.615980
-465.825423,459.676600
-466.116397,459.735498
-466.407902,459.792697
-466.700042,459.848234
-466.993020,459.902165
-467.286888,459.954548
-467.581566,460.005456
-467.877067,460.055005
-468.173495,460.103339
-468.470898,460.150580
-468.769166,460.196705
-469.067926,460.241461
-469.366907,460.284605
-469.666083,460.326048
-469.965428,460.365703
-470.264891,460.403487
-470.564475,460.439378
-470.864194,460.473375
-471.164068,460.505470
-471.464115,460.535660
-471.764336,460.563953
-472.064729,460.590358
-472.365294,460.614896
-472.666024,460.637603
-472.966909,460.658528
-473.267936,460.677730
-473.569091,460.695273
-473.870354,460.711226
-474.171714,460.725660
-474.473158,460.738635
-474.774672,460.750202
-475.076243,460.760412
-475.377848,460.769320
-475.679465,460.776986
-475.981114,460.783467
-476.282802,460.788814
-476.584523,460.793092
-476.886283,460.796374
-477.188093,460.798728
-477.489953,460.800216
-477.791863,460.800897
-478.093831,460.800827
-478.395861,460.800063
-478.697967,460.798667
-479.000169,460.796700
-479.302488,460.794216
-479.604933,460.791268
-479.907514,460.787908
-480.210284,460.784184
-480.513284,460.780139
-480.816520,460.775811
-481.120014,460.771243
-481.423799,460.766484
-481.727894,460.761575
-482.032315,460.756559
-482.337088,460.751479
-482.642188,460.746368
